performance_id,date,accumulated_sales,daily_sales,booking_rate,price_avg,ad_exposure,sns_mention_daily,promo_event_flag
1050,2025-06-15,952,32,2.29,43185,213828,76,False
1050,2025-06-18,334,5,0.36,41418,400455,100,False
1050,2025-06-16,59,1,0.07,46826,435988,98,False
1050,2025-06-13,967,32,2.29,41090,433787,36,False
1050,2025-06-14,1315,16,1.15,46994,422433,30,False
1050,2025-06-09,285,2,0.14,44465,198035,23,False
1050,2025-06-12,1211,10,0.72,42400,300903,73,False
1050,2025-06-16,447,3,0.21,44303,193254,77,False
1050,2025-06-12,888,10,0.72,41618,338292,91,False
1050,2025-06-19,301,1,0.07,47460,157803,63,False
1050,2025-06-07,931,2,0.14,45163,299416,46,False
1050,2025-06-12,1195,36,2.58,42589,417392,77,False
1050,2025-06-19,1077,9,0.64,42738,275717,62,False
1050,2025-06-09,1327,38,2.72,40982,473083,30,False
1050,2025-06-17,921,10,0.72,48095,490400,36,True
1051,2025-07-22,308,2,0.51,48931,358308,15,True
1051,2025-06-15,357,9,2.3,49390,210771,19,False
1051,2025-06-23,193,3,0.77,47403,445600,57,False
1051,2025-07-23,210,7,1.79,45814,350470,49,False
1051,2025-06-27,87,3,0.77,46532,266020,40,True
1051,2025-07-07,379,12,3.07,48336,297190,26,True
1051,2025-07-15,171,0,0.0,45391,185779,35,False
1051,2025-06-28,239,2,0.51,44847,126325,69,True
1051,2025-06-18,103,1,0.26,46550,293823,44,False
1051,2025-06-12,215,0,0.0,48128,242770,75,False
1051,2025-06-22,165,5,1.28,49989,143372,63,False
1051,2025-07-02,372,7,1.79,51317,470480,40,False
1051,2025-06-11,355,12,3.07,50901,101919,99,False
1051,2025-06-15,18,1,0.26,48827,376600,31,True
1051,2025-07-22,36,0,0.0,47057,383830,16,False
1051,2025-07-16,45,2,0.51,46582,304222,91,True
1051,2025-06-20,93,2,0.51,50341,301447,45,False
1051,2025-07-20,45,2,0.51,49187,230878,71,False
1051,2025-07-18,380,12,3.07,45921,297118,76,False
1051,2025-07-06,113,4,1.02,51285,432346,74,True
1051,2025-07-28,233,0,0.0,51440,130552,32,False
1051,2025-07-28,334,11,2.81,49135,174469,5,False
1051,2025-07-02,259,7,1.79,44353,484474,94,False
1051,2025-07-21,230,3,0.77,43931,353800,71,False
1051,2025-07-05,86,0,0.0,51536,295457,12,False
1051,2025-06-25,387,3,0.77,46047,421402,77,False
1051,2025-07-23,135,3,0.77,47847,468921,49,False
1051,2025-06-14,359,7,1.79,50865,373129,94,True
1051,2025-06-29,60,3,0.77,48322,324402,43,False
1051,2025-07-18,94,2,0.51,48429,273327,37,False
1052,2025-07-06,1202,21,0.47,70803,193708,27,False
1052,2025-06-27,3535,61,1.36,70785,422839,97,False
1052,2025-06-19,2340,67,1.5,60182,493813,4,False
1052,2025-07-06,2902,14,0.31,66736,208138,52,False
1052,2025-06-24,2172,8,0.18,69618,316741,21,True
1052,2025-06-25,579,14,0.31,63485,337469,92,False
1052,2025-06-26,1100,6,0.13,64782,438092,72,False
1052,2025-06-17,1609,10,0.22,67964,284286,77,False
1052,2025-06-20,3679,49,1.1,66644,270914,0,False
1052,2025-06-15,1155,22,0.49,68138,233438,75,False
1052,2025-06-19,784,7,0.16,61264,355033,95,False
1052,2025-06-19,1614,11,0.25,69467,156440,78,False
1052,2025-07-01,496,8,0.18,66452,394614,32,False
1052,2025-07-03,3216,56,1.25,68596,224288,12,True
1052,2025-06-21,1477,5,0.11,70637,337677,98,False
1052,2025-06-21,1499,22,0.49,66922,395890,41,False
1052,2025-06-21,2243,37,0.83,64723,435983,70,False
1052,2025-06-21,4121,18,0.4,70908,302259,49,True
1052,2025-06-14,1104,21,0.47,69610,301225,64,True
1052,2025-06-15,2311,20,0.45,72806,362063,43,False
1052,2025-06-25,1885,27,0.6,72501,153281,7,False
1052,2025-06-28,3766,106,2.37,60371,387181,39,False
1052,2025-06-17,80,0,0.0,71251,461317,22,False
1052,2025-06-16,806,14,0.31,71165,149086,91,False
1052,2025-06-27,3909,107,2.39,60234,498810,28,False
1052,2025-07-05,3442,63,1.41,70945,372673,47,False
1052,2025-07-06,1400,12,0.27,64322,112204,98,False
1052,2025-06-21,825,12,0.27,61667,153365,4,False
1052,2025-06-26,754,20,0.45,64866,306971,17,True
1052,2025-07-06,3465,23,0.51,71447,416884,88,False
1053,2025-06-28,267,6,0.89,81752,416015,64,False
1053,2025-06-30,61,3,0.44,94641,187687,54,False
1053,2025-07-05,252,0,0.0,92816,481087,64,False
1053,2025-06-26,266,9,1.33,87723,326137,54,False
1053,2025-06-25,16,1,0.15,90503,373302,45,False
1053,2025-06-23,173,3,0.44,87157,465721,54,False
1053,2025-06-21,284,10,1.48,88281,115419,73,False
1053,2025-06-27,580,9,1.33,86454,244535,2,False
1053,2025-06-25,445,8,1.18,78717,223649,65,False
1053,2025-07-01,235,1,0.15,79956,256844,74,False
1053,2025-07-04,558,4,0.59,83121,441115,36,False
1053,2025-06-22,453,13,1.92,90900,238279,16,False
1053,2025-06-26,92,1,0.15,92363,422666,71,False
1053,2025-06-29,483,6,0.89,85195,185015,27,False
1053,2025-06-26,272,4,0.59,88005,226372,89,False
1053,2025-06-25,431,7,1.04,77779,401570,64,False
1053,2025-07-05,117,1,0.15,89295,404161,8,False
1053,2025-06-21,626,12,1.78,77632,372204,0,False
1053,2025-06-27,46,2,0.3,93741,199704,5,True
1053,2025-06-20,651,19,2.81,80271,497997,96,False
1053,2025-07-02,142,3,0.44,87969,185615,77,False
1053,2025-06-20,500,13,1.92,86276,369693,85,False
1053,2025-06-25,459,4,0.59,87203,286272,12,True
1053,2025-06-24,287,10,1.48,83314,112823,34,False
1053,2025-06-28,167,5,0.74,79830,154973,98,False
1053,2025-07-02,658,10,1.48,84576,287973,11,False
1053,2025-07-01,408,9,1.33,79331,169715,27,False
1053,2025-06-26,471,10,1.48,80289,203187,10,False
1053,2025-06-21,666,20,2.96,84781,264721,12,False
1053,2025-07-02,558,13,1.92,93414,361051,36,False
1054,2025-07-17,127,2,0.44,48686,264164,63,False
1054,2025-07-19,49,1,0.22,52554,135198,15,False
1054,2025-06-30,356,7,1.54,49089,102019,47,False
1054,2025-07-20,110,3,0.66,46487,103420,99,False
1054,2025-07-20,239,8,1.76,55166,104131,28,False
1054,2025-07-15,43,1,0.22,52036,317201,12,False
1054,2025-07-07,416,4,0.88,50192,235669,56,False
1054,2025-07-20,325,5,1.1,51170,170560,35,False
1054,2025-07-21,148,2,0.44,49135,344413,95,False
1054,2025-07-07,321,11,2.42,54617,208806,67,False
1054,2025-07-11,293,10,2.2,51311,170441,51,False
1054,2025-07-18,234,7,1.54,53653,203431,58,False
1054,2025-07-12,307,1,0.22,51932,157153,4,False
1054,2025-06-28,218,5,1.1,55242,371941,6,False
1054,2025-07-11,421,7,1.54,49135,257998,32,False
1054,2025-07-19,284,8,1.76,49423,321404,95,False
1054,2025-07-17,69,1,0.22,52735,319779,55,False
1054,2025-06-30,88,0,0.0,53409,399225,47,False
1054,2025-06-28,99,0,0.0,48973,460591,50,True
1054,2025-07-12,217,7,1.54,54573,400889,27,False
1054,2025-07-15,328,11,2.42,51624,286005,7,False
1054,2025-07-21,297,10,2.2,46829,308920,37,False
1054,2025-07-07,23,1,0.22,46382,387153,65,False
1054,2025-07-19,415,9,1.98,51578,202063,38,False
1054,2025-06-25,366,7,1.54,54545,271915,42,False
1054,2025-07-02,209,4,0.88,48702,231120,26,False
1054,2025-07-07,166,0,0.0,51916,280294,6,False
1054,2025-07-16,66,0,0.0,50368,408166,84,False
1054,2025-07-08,100,0,0.0,53056,321432,26,False
1054,2025-07-09,3,1,0.22,51022,262217,2,False
1055,2025-06-04,57,1,0.74,90296,217734,42,False
1055,2025-05-24,53,0,0.0,90102,233461,36,False
1055,2025-06-07,117,1,0.74,98636,318031,22,False
1055,2025-05-17,12,0,0.0,96500,145215,25,True
1055,2025-05-29,13,1,0.74,100120,203591,85,True
1055,2025-06-06,90,3,2.21,86497,392248,30,False
1055,2025-05-28,80,0,0.0,91589,304249,20,False
1055,2025-05-30,131,3,2.21,93782,163472,8,False
1055,2025-05-19,44,0,0.0,94814,249014,15,False
1055,2025-06-01,71,3,2.21,101848,431254,59,False
1055,2025-05-27,132,2,1.47,86598,301081,46,False
1055,2025-05-14,9,0,0.0,100340,445250,53,False
1055,2025-06-05,15,0,0.0,91998,135326,19,True
1055,2025-06-05,68,0,0.0,88515,404893,68,False
1055,2025-05-20,101,1,0.74,86527,113429,20,False
1055,2025-05-10,81,1,0.74,95659,382635,80,False
1055,2025-05-09,37,2,1.47,86800,116997,66,False
1055,2025-05-23,30,2,1.47,95195,383390,81,False
1055,2025-06-06,83,1,0.74,97276,465537,80,False
1055,2025-05-13,115,1,0.74,94407,252110,63,False
1055,2025-05-14,52,1,0.74,93840,430955,43,True
1055,2025-05-12,100,0,0.0,103078,217718,57,False
1055,2025-05-14,34,2,1.47,93040,354322,74,False
1055,2025-06-10,8,0,0.0,86474,169852,82,False
1055,2025-06-08,118,3,2.21,93998,228721,59,True
1055,2025-05-20,118,1,0.74,94021,420558,64,False
1055,2025-06-06,29,1,0.74,97332,389884,96,True
1055,2025-06-01,93,1,0.74,98312,222196,57,False
1055,2025-05-28,7,0,0.0,98191,495924,93,False
1055,2025-05-28,32,1,0.74,101980,452935,64,False
1056,2025-05-28,1091,21,0.49,35557,154380,73,False
1056,2025-05-27,236,6,0.14,32913,426009,20,False
1056,2025-05-29,2423,12,0.28,36518,258502,23,False
1056,2025-05-29,4070,60,1.39,32797,399854,49,True
1056,2025-05-28,633,6,0.14,35355,125968,44,False
1056,2025-05-27,3446,106,2.46,36939,304705,80,False
1056,2025-05-29,2469,25,0.58,35254,217286,20,False
1056,2025-05-28,1138,12,0.28,32991,181311,34,False
1056,2025-05-28,3759,85,1.97,31955,181219,44,False
1056,2025-05-28,63,0,0.0,35025,382689,74,False
1056,2025-05-28,457,2,0.05,35784,294469,76,False
1056,2025-05-29,1954,23,0.53,31682,434119,73,True
1056,2025-05-27,3845,118,2.74,35660,481148,52,False
1056,2025-05-28,3424,7,0.16,36821,392527,9,False
1056,2025-05-28,279,9,0.21,32899,197204,38,False
1056,2025-05-29,1857,5,0.12,34160,248515,2,True
1056,2025-05-28,2473,44,1.02,33159,353856,59,False
1056,2025-05-28,594,12,0.28,34763,320629,20,False
1056,2025-05-27,3201,46,1.07,33843,189882,70,False
1056,2025-05-28,3678,22,0.51,35250,429347,13,False
1056,2025-05-29,12,0,0.0,33420,111217,95,False
1056,2025-05-27,3970,128,2.97,36019,315280,34,False
1056,2025-05-29,1420,46,1.07,36093,209268,25,False
1056,2025-05-27,3747,50,1.16,33969,420359,32,False
1056,2025-05-27,1075,10,0.23,36532,472877,85,False
1056,2025-05-28,3056,9,0.21,33753,249485,17,False
1056,2025-05-28,639,7,0.16,31369,408068,5,False
1056,2025-05-28,2595,70,1.63,31524,428074,43,False
1056,2025-05-29,2332,73,1.7,35199,157287,68,False
1056,2025-05-28,1623,39,0.91,31759,133541,15,True
1057,2025-06-07,8,0,0.0,30020,297494,8,False
1057,2025-06-06,398,1,0.08,26797,365735,54,True
1057,2025-05-29,915,6,0.51,25832,248977,33,False
1057,2025-06-01,1018,18,1.53,27780,304071,13,False
1057,2025-06-14,867,16,1.36,29836,461273,19,False
1057,2025-06-13,347,1,0.08,29077,171028,26,True
1057,2025-06-11,1016,8,0.68,29047,394721,31,False
1057,2025-06-18,165,3,0.25,29945,451992,4,False
1057,2025-06-04,221,7,0.59,25558,230509,88,False
1057,2025-05-29,994,6,0.51,28287,332131,42,False
1057,2025-06-03,1165,17,1.44,26226,445626,36,False
1057,2025-05-30,89,3,0.25,26352,469742,95,False
1057,2025-06-07,893,21,1.78,25931,489522,28,False
1057,2025-06-26,1039,0,0.0,28486,285399,78,False
1057,2025-06-20,516,9,0.76,29894,346509,12,False
1057,2025-06-11,85,3,0.25,29312,180974,57,False
1057,2025-06-09,500,11,0.93,29196,189460,80,True
1057,2025-06-08,696,17,1.44,25076,311912,85,False
1057,2025-06-02,651,6,0.51,29464,107758,37,False
1057,2025-06-07,1153,7,0.59,26690,419094,69,False
1057,2025-05-30,928,31,2.63,29987,331897,36,False
1057,2025-05-28,396,7,0.59,29077,408153,17,False
1057,2025-05-29,933,31,2.63,25784,220827,76,False
1057,2025-05-30,731,25,2.12,29133,227319,65,False
1057,2025-06-07,103,1,0.08,27941,245109,68,False
1057,2025-06-14,690,15,1.27,26878,252606,38,False
1057,2025-06-05,1110,11,0.93,25301,249787,81,False
1057,2025-05-27,783,12,1.02,28797,136744,25,False
1057,2025-06-12,76,0,0.0,24963,453454,77,True
1057,2025-06-11,244,9,0.76,29899,100997,66,False
1058,2025-06-24,47,2,0.41,37282,219968,32,False
1058,2025-06-22,209,6,1.23,42251,220278,78,False
1058,2025-06-18,472,12,2.47,35510,124815,44,False
1058,2025-06-22,395,12,2.47,35487,457491,12,False
1058,2025-06-26,334,7,1.44,37433,188757,33,False
1058,2025-06-25,385,8,1.65,38840,295630,25,False
1058,2025-06-19,91,3,0.62,37337,464745,60,False
1058,2025-06-18,296,3,0.62,42445,296945,48,False
1058,2025-06-08,329,1,0.21,34871,119995,27,False
1058,2025-06-10,369,6,1.23,36245,195149,68,False
1058,2025-06-21,201,2,0.41,41313,150406,36,False
1058,2025-06-04,353,2,0.41,37889,135797,30,False
1058,2025-06-16,18,1,0.21,39359,383317,38,False
1058,2025-06-24,373,2,0.41,37386,334989,46,True
1058,2025-06-14,173,6,1.23,38359,356349,16,False
1058,2025-06-19,28,1,0.21,35835,417453,23,False
1058,2025-06-17,312,4,0.82,36808,309190,54,False
1058,2025-06-20,369,4,0.82,41955,308794,82,False
1058,2025-06-18,328,5,1.03,39858,140491,67,False
1058,2025-06-15,74,1,0.21,40518,425063,45,False
1058,2025-06-23,266,7,1.44,34923,161477,20,False
1058,2025-06-19,393,9,1.85,40675,390534,7,False
1058,2025-06-10,374,1,0.21,35135,391727,12,False
1058,2025-06-03,218,5,1.03,36963,110236,26,False
1058,2025-06-05,108,0,0.0,42303,256228,96,False
1058,2025-06-18,236,7,1.44,38892,366320,64,False
1058,2025-06-04,345,7,1.44,38506,210893,71,False
1058,2025-06-17,38,2,0.41,42503,106611,50,False
1058,2025-06-03,228,3,0.62,38937,439233,53,False
1058,2025-06-11,400,4,0.82,36870,218523,54,False
1059,2025-05-28,257,9,0.31,37206,248430,23,False
1059,2025-06-04,141,5,0.17,42071,107248,17,True
1059,2025-06-02,464,15,0.52,38853,271955,31,False
1059,2025-06-02,1992,26,0.9,43845,150272,62,False
1059,2025-06-05,2832,48,1.67,39244,182641,22,False
1059,2025-06-11,406,8,0.28,38771,459571,85,False
1059,2025-06-09,22,0,0.0,42588,148929,32,False
1059,2025-06-02,940,18,0.62,39376,402094,77,False
1059,2025-06-09,1041,5,0.17,44569,142407,91,True
1059,2025-05-22,1888,15,0.52,44361,209367,12,True
1059,2025-05-23,1217,13,0.45,37160,487560,27,False
1059,2025-06-04,721,23,0.8,42166,163528,99,False
1059,2025-06-12,2488,29,1.01,43841,360141,55,True
1059,2025-06-08,1542,25,0.87,39402,367446,68,False
1059,2025-06-02,2835,77,2.67,44390,127313,26,False
1059,2025-05-25,1331,3,0.1,40984,372678,14,False
1059,2025-06-11,1455,23,0.8,43579,370804,15,False
1059,2025-05-26,2594,16,0.56,38111,279810,51,False
1059,2025-06-03,1489,11,0.38,40419,140725,48,False
1059,2025-05-24,1408,1,0.03,41131,282296,65,True
1059,2025-06-11,1992,50,1.74,37565,440657,70,False
1059,2025-06-08,2151,37,1.28,43019,241295,38,False
1059,2025-06-12,2182,38,1.32,41104,147922,46,False
1059,2025-05-27,2142,12,0.42,42220,436239,64,True
1059,2025-05-24,1543,51,1.77,38899,449738,52,False
1059,2025-05-22,2834,22,0.76,38959,218194,42,False
1059,2025-05-27,1395,41,1.42,40549,373139,40,False
1059,2025-05-23,1871,38,1.32,43026,399260,84,False
1059,2025-06-04,2608,37,1.28,42635,213926,65,False
1059,2025-05-21,61,2,0.07,42794,323059,32,False
1060,2025-06-13,631,0,0.0,1651,482342,43,False
1060,2025-06-21,106,3,0.39,1910,292408,30,True
1060,2025-07-10,201,4,0.52,1681,357320,65,False
1060,2025-06-01,244,9,1.16,1982,144552,1,False
1060,2025-07-05,413,5,0.65,1712,305558,80,False
1060,2025-06-27,15,0,0.0,1906,360746,69,True
1060,2025-07-13,235,4,0.52,1790,480665,11,False
1060,2025-06-06,219,2,0.26,2003,142628,26,True
1060,2025-06-20,474,16,2.07,1948,108539,57,False
1060,2025-06-27,336,9,1.16,1948,491384,71,False
1060,2025-05-31,22,1,0.13,1871,163797,86,False
1060,2025-07-09,645,10,1.29,1760,386475,65,False
1060,2025-07-17,246,3,0.39,1844,378747,21,False
1060,2025-07-18,270,10,1.29,1945,186978,29,False
1060,2025-07-13,316,8,1.03,1977,492619,94,False
1060,2025-05-30,491,11,1.42,1753,386420,47,True
1060,2025-07-12,439,7,0.9,1839,126567,32,False
1060,2025-06-18,565,16,2.07,1737,386640,59,False
1060,2025-07-20,345,0,0.0,1730,169070,20,False
1060,2025-06-19,652,1,0.13,1659,469432,49,False
1060,2025-07-05,587,19,2.45,1750,441925,57,False
1060,2025-06-06,605,3,0.39,1976,260353,15,False
1060,2025-06-25,345,7,0.9,1835,313057,67,False
1060,2025-07-15,378,13,1.68,1945,444571,24,True
1060,2025-07-03,101,1,0.13,1926,499781,67,False
1060,2025-06-04,119,2,0.26,1995,227463,32,True
1060,2025-07-13,37,1,0.13,1944,280685,99,False
1060,2025-07-12,635,20,2.58,1778,336128,5,False
1060,2025-06-17,270,2,0.26,1861,378626,13,True
1060,2025-06-16,665,18,2.33,1929,132400,34,False
1061,2025-06-17,37,0,0.0,36914,430657,74,False
1061,2025-06-23,22,1,1.56,40335,405617,39,False
1061,2025-06-10,46,2,3.12,41877,155916,64,False
1061,2025-06-12,23,1,1.56,42198,285217,27,True
1061,2025-06-22,35,2,3.12,39905,435206,37,False
1061,2025-06-16,52,0,0.0,37977,278908,58,False
1061,2025-06-04,3,0,0.0,38006,282394,44,False
1061,2025-06-17,10,0,0.0,42849,228909,23,False
1061,2025-06-22,25,0,0.0,36798,167471,58,False
1061,2025-06-22,55,1,1.56,41330,110712,45,False
1061,2025-06-22,24,1,1.56,41431,112210,38,False
1061,2025-06-13,53,0,0.0,40264,103052,8,False
1061,2025-06-24,36,1,1.56,35818,459239,38,False
1061,2025-06-06,2,0,0.0,43121,280967,32,True
1061,2025-06-08,18,1,1.56,39111,185687,56,True
1061,2025-06-10,50,1,1.56,39106,447509,27,False
1061,2025-06-22,47,0,0.0,37649,493650,6,False
1061,2025-06-19,42,0,0.0,36048,497175,57,False
1061,2025-06-22,41,0,0.0,38206,177097,50,True
1061,2025-06-09,15,0,0.0,41289,279022,97,False
1061,2025-06-13,22,0,0.0,41913,145891,53,False
1061,2025-06-21,22,0,0.0,41965,495991,84,False
1061,2025-06-03,54,0,0.0,41305,380759,54,False
1061,2025-06-11,48,2,3.12,41190,244608,64,False
1061,2025-06-20,8,1,1.56,42480,225612,25,False
1061,2025-06-10,14,1,1.56,43517,160611,74,True
1061,2025-06-26,29,1,1.56,42508,203613,11,False
1061,2025-06-25,29,0,0.0,35997,121797,14,False
1061,2025-06-09,28,1,1.56,41961,385840,17,False
1061,2025-06-25,36,1,1.56,42195,117903,83,False
1062,2025-07-24,94,1,0.52,48149,232053,44,False
1062,2025-05-30,136,4,2.06,48039,482735,31,False
1062,2025-06-17,141,2,1.03,42448,175911,99,False
1062,2025-06-19,45,2,1.03,48463,387979,47,False
1062,2025-06-05,30,0,0.0,43174,113200,51,False
1062,2025-07-20,169,3,1.55,40486,191685,98,False
1062,2025-06-15,5,1,0.52,45360,470082,57,False
1062,2025-07-11,133,4,2.06,46018,144763,29,False
1062,2025-07-21,1,1,0.52,44016,359561,8,False
1062,2025-07-12,76,1,0.52,43395,380444,94,False
1062,2025-07-18,46,1,0.52,47510,339004,46,False
1062,2025-06-15,90,0,0.0,42904,197898,91,False
1062,2025-06-19,27,1,0.52,47886,230577,88,False
1062,2025-06-23,77,2,1.03,40793,228471,79,True
1062,2025-06-23,6,1,0.52,42506,339317,63,False
1062,2025-07-05,55,1,0.52,45284,127086,100,False
1062,2025-07-02,1,1,0.52,47322,160664,53,False
1062,2025-06-08,168,3,1.55,42172,496608,49,False
1062,2025-07-21,184,7,3.61,44499,187893,81,False
1062,2025-06-23,75,2,1.03,43882,410084,33,False
1062,2025-07-12,73,2,1.03,47740,184731,100,False
1062,2025-06-30,187,3,1.55,44609,398009,89,False
1062,2025-06-29,121,1,0.52,46284,201069,1,False
1062,2025-06-24,26,0,0.0,45587,125801,8,False
1062,2025-06-27,72,2,1.03,46262,375536,83,False
1062,2025-06-28,6,1,0.52,47565,215795,43,False
1062,2025-07-16,134,5,2.58,44033,101082,12,False
1062,2025-06-16,85,0,0.0,43711,148737,61,False
1062,2025-07-06,172,1,0.52,42552,410075,59,True
1062,2025-07-01,193,2,1.03,41530,321798,55,False
1063,2025-07-08,3,0,0.0,58745,173809,77,False
1063,2025-06-29,41,0,0.0,66364,197289,87,False
1063,2025-06-19,27,0,0.0,59831,269598,32,False
1063,2025-06-19,8,1,2.44,64620,456219,22,False
1063,2025-07-03,24,0,0.0,56863,223775,23,False
1063,2025-06-18,16,0,0.0,59085,364531,96,False
1063,2025-06-16,7,1,2.44,59781,190450,69,False
1063,2025-07-02,38,0,0.0,60553,178591,85,False
1063,2025-06-22,9,1,2.44,63077,448623,64,False
1063,2025-07-01,25,0,0.0,57749,167156,16,False
1063,2025-06-20,20,0,0.0,66122,116575,44,False
1063,2025-07-04,6,0,0.0,61423,242712,69,False
1063,2025-06-22,31,0,0.0,60314,390692,36,True
1063,2025-06-29,34,1,2.44,57589,486830,14,False
1063,2025-06-17,19,0,0.0,59671,364237,94,False
1063,2025-06-18,28,0,0.0,58163,228714,24,False
1063,2025-07-02,8,1,2.44,65164,434741,28,False
1063,2025-07-01,4,1,2.44,55907,243092,64,False
1063,2025-06-23,38,1,2.44,62771,178229,89,False
1063,2025-07-03,31,2,4.88,65706,301974,97,True
1063,2025-06-30,15,1,2.44,60841,437540,10,False
1063,2025-06-22,34,2,4.88,64388,329333,54,False
1063,2025-06-24,34,2,4.88,62784,270951,63,False
1063,2025-06-21,33,1,2.44,59255,387251,8,False
1063,2025-07-03,37,0,0.0,54638,378586,44,False
1063,2025-07-03,18,1,2.44,56739,358446,2,False
1063,2025-06-29,15,1,2.44,54857,320422,13,False
1063,2025-06-29,14,1,2.44,54793,440327,0,False
1063,2025-06-29,4,1,2.44,55502,127215,6,False
1063,2025-06-19,1,0,0.0,54976,441180,40,False
1064,2025-06-12,79,1,0.35,199930,367774,80,False
1064,2025-07-11,9,0,0.0,210363,178930,43,False
1064,2025-06-06,131,4,1.41,213447,489724,98,False
1064,2025-06-30,147,2,0.71,227459,374962,67,False
1064,2025-06-12,140,5,1.77,208295,235148,29,False
1064,2025-06-06,245,7,2.47,223854,336576,73,False
1064,2025-07-20,274,6,2.12,210726,118510,40,False
1064,2025-07-25,179,3,1.06,218711,302499,4,False
1064,2025-07-03,116,4,1.41,203773,471126,74,False
1064,2025-07-07,187,7,2.47,209917,128669,81,False
1064,2025-06-16,235,1,0.35,199683,396699,49,False
1064,2025-06-20,270,1,0.35,223097,374462,76,False
1064,2025-06-23,34,2,0.71,215450,319365,98,False
1064,2025-07-05,54,2,0.71,206193,387871,31,False
1064,2025-07-27,257,4,1.41,222944,242063,35,True
1064,2025-06-18,8,0,0.0,239346,229354,48,False
1064,2025-06-13,10,1,0.35,212444,269290,30,False
1064,2025-06-26,223,8,2.83,205241,235064,74,False
1064,2025-07-27,128,2,0.71,204169,209097,33,False
1064,2025-06-18,17,0,0.0,219977,189363,65,False
1064,2025-06-11,61,1,0.35,204310,122525,37,False
1064,2025-06-29,246,0,0.0,238495,252018,80,False
1064,2025-07-28,95,1,0.35,216669,211597,51,False
1064,2025-06-19,136,4,1.41,235523,431324,93,False
1064,2025-07-22,183,3,1.06,202771,421721,24,False
1064,2025-06-19,260,2,0.71,223961,182702,99,False
1064,2025-07-16,262,7,2.47,237625,308654,36,False
1064,2025-07-03,133,2,0.71,220387,449787,80,False
1064,2025-06-15,126,2,0.71,238586,146698,86,False
1064,2025-07-27,145,0,0.0,201079,409945,92,False
1065,2025-06-30,0,0,0.0,30042,232672,38,True
1065,2025-05-19,0,1,0.0,31481,382517,76,False
1065,2025-06-12,0,1,0.0,30892,114507,83,True
1065,2025-05-14,0,1,0.0,30555,458963,62,True
1065,2025-05-25,0,0,0.0,29314,166600,36,False
1065,2025-06-28,0,0,0.0,28110,270848,17,False
1065,2025-06-25,0,1,0.0,31038,283505,73,False
1065,2025-06-02,0,0,0.0,32739,312996,33,False
1065,2025-06-05,0,0,0.0,28611,286085,21,True
1065,2025-05-14,0,0,0.0,27644,334648,52,False
1065,2025-05-17,0,1,0.0,28447,230672,31,False
1065,2025-06-20,0,1,0.0,29313,177017,97,False
1065,2025-05-27,0,1,0.0,27176,452594,8,False
1065,2025-06-23,0,0,0.0,32028,321163,34,False
1065,2025-05-27,0,1,0.0,30145,210572,86,False
1065,2025-06-04,0,0,0.0,32545,389761,18,False
1065,2025-05-08,0,1,0.0,31242,459302,75,True
1065,2025-06-25,0,1,0.0,28369,133550,50,False
1065,2025-06-22,0,1,0.0,32071,193885,50,False
1065,2025-05-07,0,1,0.0,27529,205879,5,False
1065,2025-05-25,0,0,0.0,31516,409454,28,False
1065,2025-06-26,0,0,0.0,27241,351249,96,False
1065,2025-05-06,0,0,0.0,28357,108163,66,False
1065,2025-05-08,0,0,0.0,28134,252215,43,False
1065,2025-05-05,0,1,0.0,31635,456215,99,False
1065,2025-05-19,0,1,0.0,29330,412379,50,True
1065,2025-06-30,0,1,0.0,30959,428779,57,False
1065,2025-06-06,0,0,0.0,31766,372951,74,False
1065,2025-05-10,0,1,0.0,32757,108382,19,False
1065,2025-05-11,0,1,0.0,32515,375255,95,False
1066,2025-07-04,163,6,1.6,17977,450891,66,False
1066,2025-07-21,167,5,1.33,18757,249438,80,False
1066,2025-07-15,111,1,0.27,19910,486230,75,False
1066,2025-07-12,233,3,0.8,18155,202666,15,False
1066,2025-07-03,238,2,0.53,17511,213123,52,False
1066,2025-07-21,345,7,1.87,17982,380786,47,False
1066,2025-07-15,85,2,0.53,19153,442009,61,False
1066,2025-06-30,303,3,0.8,19084,341024,91,False
1066,2025-07-07,227,4,1.07,17986,198993,23,False
1066,2025-07-10,339,11,2.93,18219,153533,0,False
1066,2025-07-17,68,2,0.53,18398,370775,88,True
1066,2025-07-20,15,1,0.27,17295,359859,81,False
1066,2025-07-05,191,6,1.6,17862,171792,16,True
1066,2025-07-07,177,5,1.33,18412,427440,60,False
1066,2025-07-19,89,2,0.53,20178,293223,54,False
1066,2025-07-14,172,2,0.53,16806,446734,31,False
1066,2025-07-18,176,0,0.0,17179,302682,44,False
1066,2025-07-09,238,4,1.07,18739,494833,98,True
1066,2025-07-10,61,0,0.0,18960,493727,82,False
1066,2025-07-13,204,4,1.07,17950,398388,90,False
1066,2025-07-16,165,0,0.0,20385,307080,80,False
1066,2025-07-17,326,4,1.07,16860,119359,7,False
1066,2025-07-14,114,0,0.0,18801,137690,54,False
1066,2025-07-13,35,2,0.53,17543,339204,53,False
1066,2025-07-03,38,2,0.53,19596,225611,70,True
1066,2025-07-09,246,6,1.6,16932,295078,61,True
1066,2025-07-13,113,2,0.53,19354,197375,37,False
1066,2025-07-16,287,9,2.4,16966,161331,81,True
1066,2025-07-11,51,1,0.27,17608,393076,65,False
1066,2025-07-02,298,1,0.27,16925,490463,8,True
